ensg_id	gene_symbol	pmtl	version
ENSG00000234724	HDAC1P1	NA	NA
ENSG00000206631	RNU6-657P	NA	NA
ENSG00000228553	ENSG00000228553	NA	NA
ENSG00000268894	PLCE1-AS1	NA	NA
ENSG00000273450	ENSG00000273450	NA	NA
ENSG00000173145	NOC3L	NA	NA
ENSG00000108239	TBC1D12	NA	NA
ENSG00000119969	HELLS	NA	NA
ENSG00000244332	ENSG00000244332	NA	NA
ENSG00000235746	CTBP2P2	NA	NA
ENSG00000108242	CYP2C18	NA	NA
ENSG00000276490	ENSG00000276490	NA	NA
ENSG00000165841	CYP2C19	NA	NA
ENSG00000230338	MTND4P19	NA	NA
ENSG00000235199	CYP2C58P	NA	NA
ENSG00000225354	RPL7AP52	NA	NA
ENSG00000138109	CYP2C9	NA	NA
ENSG00000233377	MTND4P20	NA	NA
ENSG00000228460	CYP2C59P	NA	NA
ENSG00000260863	CYP2C60P	NA	NA
ENSG00000237885	ENSG00000237885	NA	NA
ENSG00000138115	CYP2C8	NA	NA
ENSG00000231829	ENSG00000231829	NA	NA
ENSG00000288526	ENSG00000288526	NA	NA
ENSG00000274691	ENSG00000274691	NA	NA
ENSG00000225533	PAWRP1	NA	NA
ENSG00000173124	ACSM6	NA	NA
ENSG00000234026	ENSG00000234026	NA	NA
ENSG00000107438	PDLIM1	NA	NA
ENSG00000095637	SORBS1	NA	NA
ENSG00000214362	RPS3AP36	NA	NA
ENSG00000059573	ALDH18A1	NA	NA
ENSG00000119977	TCTN3	NA	NA
ENSG00000138185	ENTPD1	NA	NA
ENSG00000226688	ENTPD1-AS1	NA	NA
ENSG00000240527	ENSG00000240527	NA	NA
ENSG00000270099	ENSG00000270099	NA	NA
ENSG00000188649	CC2D2B	NA	NA
ENSG00000227805	RPL21P90	NA	NA
ENSG00000107443	CCNJ	NA	NA
ENSG00000266407	MIR3157	NA	NA
ENSG00000200728	RNU6-271P	NA	NA
ENSG00000287009	ENSG00000287009	NA	NA
ENSG00000177853	ZNF518A	NA	NA
ENSG00000095585	BLNK	NA	NA
ENSG00000229417	NPM1P25	NA	NA
ENSG00000229418	ENSG00000229418	NA	NA
ENSG00000107447	DNTT	NA	NA
ENSG00000197430	OPALIN	NA	NA
ENSG00000095587	TLL2	NA	NA
ENSG00000077147	TM9SF3	NA	NA
ENSG00000235677	NPM1P26	NA	NA
ENSG00000155629	PIK3AP1	NA	NA
ENSG00000202047	RNA5SP324	NA	NA
ENSG00000227032	RPS2P36	NA	NA
ENSG00000207287	RNU6-1274P	NA	NA
ENSG00000236552	RPL13AP5	NA	NA
ENSG00000207976	MIR607	NA	NA
ENSG00000196233	LCOR	NA	NA
ENSG00000232875	HMGN2P35	NA	NA
ENSG00000187122	SLIT1	NA	NA
ENSG00000234855	SLIT1-AS1	NA	NA
ENSG00000269891	ARHGAP19-SLIT1	NA	NA
ENSG00000286683	ENSG00000286683	NA	NA
ENSG00000213390	ARHGAP19	NA	NA
ENSG00000231398	ENSG00000231398	NA	NA
ENSG00000277308	Metazoa_SRP	NA	NA
ENSG00000237169	RPL12P27	NA	NA
ENSG00000165879	FRAT1	NA	NA
ENSG00000181274	FRAT2	NA	NA
ENSG00000225850	ENSG00000225850	NA	NA
ENSG00000052749	RRP12	NA	NA
ENSG00000231508	RPL34P20	NA	NA
ENSG00000231970	ENSG00000231970	NA	NA
ENSG00000200737	Y_RNA	NA	NA
ENSG00000171314	PGAM1	NA	NA
ENSG00000171311	EXOSC1	NA	NA
ENSG00000171307	ZDHHC16	NA	NA
ENSG00000155229	MMS19	NA	NA
ENSG00000165886	UBTD1	NA	NA
ENSG00000165887	ANKRD2	NA	NA
ENSG00000241935	HOGA1	NA	NA
ENSG00000249967	ENSG00000249967	NA	NA
ENSG00000203942	C10orf62	NA	NA
ENSG00000171160	MORN4	NA	NA
ENSG00000155252	PI4K2A	NA	NA
ENSG00000119986	AVPI1	NA	NA
ENSG00000155254	MARVELD1	NA	NA
ENSG00000155256	ZFYVE27	NA	NA
ENSG00000120057	SFRP5	NA	NA
ENSG00000227356	LINC00866	NA	NA
ENSG00000155265	GOLGA7B	NA	NA
ENSG00000095713	CRTAC1	NA	NA
ENSG00000278752	ENSG00000278752	NA	NA
ENSG00000166024	R3HCC1L	NA	NA
ENSG00000138131	LOXL4	NA	NA
ENSG00000230928	ENSG00000230928	NA	NA
ENSG00000119943	PYROXD2	NA	NA
ENSG00000284415	MIR1287	NA	NA
ENSG00000107521	HPS1	NA	NA
ENSG00000264610	MIR4685	NA	NA
ENSG00000287261	ENSG00000287261	NA	NA
ENSG00000172987	HPSE2	NA	NA
ENSG00000274056	MIR6507	NA	NA
ENSG00000236818	ARL5AP2	NA	NA
ENSG00000234109	RPL7P36	NA	NA
ENSG00000119946	CNNM1	NA	NA
ENSG00000120053	GOT1	NA	NA
ENSG00000224934	ENSG00000224934	NA	NA
ENSG00000257582	LINC01475	NA	NA
ENSG00000228778	ENSG00000228778	NA	NA
ENSG00000119919	NKX2-3	NA	NA
ENSG00000155287	SLC25A28	NA	NA
ENSG00000260475	ENSG00000260475	NA	NA
ENSG00000229278	ENSG00000229278	NA	NA
ENSG00000285932	ENSG00000285932	NA	NA
ENSG00000198018	ENTPD7	NA	NA
ENSG00000233690	EBAG9P1	NA	NA
ENSG00000119929	CUTC	NA	NA
ENSG00000014919	COX15	NA	NA
ENSG00000023839	ABCC2	NA	NA
ENSG00000227351	NANOGP6	NA	NA
ENSG00000107554	DNMBP	NA	NA
ENSG00000227695	DNMBP-AS1	NA	NA
ENSG00000120054	CPN1	NA	NA
ENSG00000283232	CYP2C23P	NA	NA
ENSG00000232230	TPM4P1	NA	NA
ENSG00000270623	SPCS2P2	NA	NA
ENSG00000107566	ERLIN1	NA	NA
ENSG00000213341	CHUK	NA	NA
ENSG00000236308	ENSG00000236308	NA	NA
ENSG00000227492	ENSG00000227492	NA	NA
ENSG00000095485	CWF19L1	NA	NA
ENSG00000212464	SNORA12	NA	NA
ENSG00000230224	PHBP9	NA	NA
ENSG00000207362	RNU6-422P	NA	NA
ENSG00000196072	BLOC1S2	NA	NA
ENSG00000107593	PKD2L1	NA	NA
ENSG00000231188	ENSG00000231188	NA	NA
ENSG00000099194	SCD	NA	NA
ENSG00000289301	ENSG00000289301	NA	NA
ENSG00000235823	OLMALINC	NA	NA
ENSG00000212325	Y_RNA	NA	NA
ENSG00000075290	WNT8B	NA	NA
ENSG00000075826	SEC31B	NA	NA
ENSG00000255339	ENSG00000255339	NA	NA
ENSG00000166136	NDUFB8	NA	NA
ENSG00000166135	HIF1AN	NA	NA
ENSG00000274660	Metazoa_SRP	NA	NA
ENSG00000075891	PAX2	NA	NA
ENSG00000222072	Y_RNA	NA	NA
ENSG00000272572	ENSG00000272572	NA	NA
ENSG00000119906	SLF2	NA	NA
ENSG00000273476	ENSG00000273476	NA	NA
ENSG00000055950	MRPL43	NA	NA
ENSG00000095539	SEMA4G	NA	NA
ENSG00000207551	MIR608	NA	NA
ENSG00000236662	ENSG00000236662	NA	NA
ENSG00000107815	TWNK	NA	NA
ENSG00000107816	LZTS2	NA	NA
ENSG00000186862	PDZD7	NA	NA
ENSG00000107819	SFXN3	NA	NA
ENSG00000273162	ENSG00000273162	NA	NA
ENSG00000107821	KAZALD1	NA	NA
ENSG00000288844	ENSG00000288844	NA	NA
ENSG00000236311	TLX1NB	NA	NA
ENSG00000107807	TLX1	NA	NA
ENSG00000237579	LINC01514	NA	NA
ENSG00000270973	SMARCE1P7	NA	NA
ENSG00000138136	LBX1	NA	NA
ENSG00000227128	LBX1-AS1	NA	NA
ENSG00000229649	LINC02681	NA	NA
ENSG00000289441	ENSG00000289441	NA	NA
ENSG00000222238	RNU2-43P	NA	NA
ENSG00000225208	ENSG00000225208	NA	NA
ENSG00000230967	ENSG00000230967	NA	NA
ENSG00000166167	BTRC	NA	NA
ENSG00000222414	RNU2-59P	NA	NA
ENSG00000166171	DPCD	NA	NA
ENSG00000166169	POLL	NA	NA
ENSG00000283558	MIR3158-2	NA	NA
ENSG00000263436	MIR3158-1	NA	NA
ENSG00000107829	FBXW4	NA	NA
ENSG00000222051	RNU6-1165P	NA	NA
ENSG00000286489	ENSG00000286489	NA	NA
ENSG00000224817	ENSG00000224817	NA	NA
ENSG00000107831	FGF8	NA	NA
ENSG00000107833	NPM3	NA	NA
ENSG00000198408	OGA	NA	NA
ENSG00000226009	KCNIP2-AS1	NA	NA
ENSG00000120049	KCNIP2	NA	NA
ENSG00000120029	ARMH3	NA	NA
ENSG00000274742	Metazoa_SRP	NA	NA
ENSG00000222430	Y_RNA	NA	NA
ENSG00000166189	HPS6	NA	NA
ENSG00000224302	ENSG00000224302	NA	NA
ENSG00000229629	ENSG00000229629	NA	NA
ENSG00000198728	LDB1	NA	NA
ENSG00000148840	PPRC1	NA	NA
ENSG00000166197	NOLC1	NA	NA
ENSG00000119915	ELOVL3	NA	NA
ENSG00000107859	PITX3	NA	NA
ENSG00000107862	GBF1	NA	NA
ENSG00000077150	NFKB2	Relevant Molecular Target	PMTL version 3.1
ENSG00000059915	PSD	NA	NA
ENSG00000107872	FBXL15	NA	NA
ENSG00000107874	CUEDC2	NA	NA
ENSG00000202569	MIR146B	NA	NA
ENSG00000269609	C10orf95-AS1	NA	NA
ENSG00000120055	C10orf95	NA	NA
ENSG00000138111	MFSD13A	NA	NA
ENSG00000138107	ACTR1A	NA	NA
ENSG00000273262	ENSG00000273262	NA	NA
ENSG00000107882	SUFU	NA	NA
ENSG00000228657	RPL23AP58	NA	NA
ENSG00000207029	RNU6-43P	NA	NA
ENSG00000272933	TRIM8-DT	NA	NA
ENSG00000171206	TRIM8	NA	NA
ENSG00000138175	ARL3	NA	NA
ENSG00000156398	SFXN2	NA	NA
ENSG00000166272	WBP1L	NA	NA
ENSG00000252994	RNU6-1231P	NA	NA
ENSG00000148795	CYP17A1	NA	NA
ENSG00000213061	PFN1P11	NA	NA
ENSG00000236937	PTGES3P4	NA	NA
ENSG00000282772	ENSG00000282772	NA	NA
ENSG00000166275	BORCS7	NA	NA
ENSG00000270316	BORCS7-ASMT	NA	NA
ENSG00000283337	U6	NA	NA
ENSG00000214435	AS3MT	NA	NA
ENSG00000235266	RPL22P17	NA	NA
ENSG00000286575	ENSG00000286575	NA	NA
ENSG00000272912	ENSG00000272912	NA	NA
ENSG00000148842	CNNM2	NA	NA
ENSG00000278498	ENSG00000278498	NA	NA
ENSG00000076685	NT5C2	Relevant Molecular Target	PMTL version 3.1
ENSG00000237827	RPS15AP29	NA	NA
ENSG00000213277	MARCKSL1P1	NA	NA
ENSG00000229256	ST13P13	NA	NA
ENSG00000235376	RPEL1	NA	NA
ENSG00000148798	INA	NA	NA
ENSG00000156374	PCGF6	NA	NA
ENSG00000212413	RNU11-3P	NA	NA
ENSG00000148835	TAF5	NA	NA
ENSG00000173915	ATP5MK	NA	NA
ENSG00000283867	MIR1307	NA	NA
ENSG00000148843	PDCD11	NA	NA
ENSG00000138172	CALHM2	NA	NA
ENSG00000273485	ENSG00000273485	NA	NA
ENSG00000234699	ENSG00000234699	NA	NA
ENSG00000185933	CALHM1	NA	NA
ENSG00000183128	CALHM3	NA	NA
ENSG00000235470	NEURL1-AS1	NA	NA
ENSG00000107954	NEURL1	NA	NA
ENSG00000226431	ENSG00000226431	NA	NA
ENSG00000287419	ENSG00000287419	NA	NA
ENSG00000107957	SH3PXD2A	NA	NA
ENSG00000273108	ENSG00000273108	NA	NA
ENSG00000222503	Y_RNA	NA	NA
ENSG00000280693	SH3PXD2A-AS1	NA	NA
ENSG00000260461	ENSG00000260461	NA	NA
ENSG00000107960	STN1	NA	NA
ENSG00000065613	SLK	NA	NA
ENSG00000266754	RN7SL524P	NA	NA
ENSG00000065618	COL17A1	NA	NA
ENSG00000283788	MIR936	NA	NA
ENSG00000156384	SFR1	NA	NA
ENSG00000197748	CFAP43	NA	NA
ENSG00000208033	MIR609	NA	NA
ENSG00000148834	GSTO1	NA	NA
ENSG00000266852	MIR4482	NA	NA
ENSG00000065621	GSTO2	NA	NA
ENSG00000148841	ITPRIP	NA	NA
ENSG00000270075	ENSG00000270075	NA	NA
ENSG00000287779	ENSG00000287779	NA	NA
ENSG00000228261	ITPRIP-AS1	NA	NA
ENSG00000231233	CFAP58-DT	NA	NA
ENSG00000120051	CFAP58	NA	NA
ENSG00000225768	LINC02620	NA	NA
ENSG00000237761	ENSG00000237761	NA	NA
ENSG00000156395	SORCS3	NA	NA
ENSG00000226387	SORCS3-AS1	NA	NA
ENSG00000207068	RNU6-463P	NA	NA
ENSG00000233477	PPIAP38	NA	NA
ENSG00000213260	YWHAZP5	NA	NA
ENSG00000229466	LINC02627	NA	NA
ENSG00000287732	ENSG00000287732	NA	NA
ENSG00000286609	ENSG00000286609	NA	NA
ENSG00000229775	LINC02624	NA	NA
ENSG00000215002	RPL23AP59	NA	NA
ENSG00000108018	SORCS1	NA	NA
ENSG00000287047	ENSG00000287047	NA	NA
ENSG00000200626	RNA5SP325	NA	NA
ENSG00000200079	RNA5SP326	NA	NA
ENSG00000229981	LINC01435	NA	NA
ENSG00000234544	PTGES3P5	NA	NA
ENSG00000203434	ENSG00000203434	NA	NA
ENSG00000223381	LINC02661	NA	NA
ENSG00000224498	MAPKAPK5P1	NA	NA
ENSG00000222436	RN7SKP278	NA	NA
ENSG00000252574	RNU5B-6P	NA	NA
ENSG00000200217	RNU6-839P	NA	NA
ENSG00000232728	PHB2P1	NA	NA
ENSG00000237242	BTF3P15	NA	NA
ENSG00000270333	ENSG00000270333	NA	NA
ENSG00000270294	XIAPP1	NA	NA
ENSG00000224907	RPL21P91	NA	NA
ENSG00000108039	XPNPEP1	NA	NA
ENSG00000272160	RNU4-5P	NA	NA
ENSG00000203876	ADD3-AS1	NA	NA
ENSG00000148700	ADD3	NA	NA
ENSG00000226734	SNRPGP12	NA	NA
ENSG00000119950	MXI1	NA	NA
ENSG00000228417	ENSG00000228417	NA	NA
ENSG00000214067	ENSG00000214067	NA	NA
ENSG00000119953	SMNDC1	NA	NA
ENSG00000273143	DUSP5-DT	NA	NA
ENSG00000237642	HMGB3P5	NA	NA
ENSG00000138166	DUSP5	NA	NA
ENSG00000233518	RPL7P35	NA	NA
ENSG00000108055	SMC3	NA	NA
ENSG00000223302	Y_RNA	NA	NA
ENSG00000203867	RBM20	NA	NA
ENSG00000252036	RN7SKP288	NA	NA
ENSG00000199364	RNA5SP327	NA	NA
ENSG00000203497	PDCD4-AS1	NA	NA
ENSG00000232470	ENSG00000232470	NA	NA
ENSG00000150593	PDCD4	NA	NA
ENSG00000284482	MIR4680	NA	NA
ENSG00000214413	BBIP1	NA	NA
ENSG00000278601	ENSG00000278601	NA	NA
ENSG00000270589	ENSG00000270589	NA	NA
ENSG00000108061	SHOC2	NA	NA
ENSG00000234118	RPL13AP6	NA	NA
ENSG00000221214	MIR548E	NA	NA
ENSG00000150594	ADRA2A	NA	NA
ENSG00000213247	ENSG00000213247	NA	NA
ENSG00000237618	BTBD7P2	NA	NA
ENSG00000227851	ENSG00000227851	NA	NA
ENSG00000230809	RPS6P15	NA	NA
ENSG00000287231	ENSG00000287231	NA	NA
ENSG00000119927	GPAM	NA	NA
ENSG00000288938	ENSG00000288938	NA	NA
ENSG00000119913	TECTB	NA	NA
ENSG00000283688	MIR6715B	NA	NA
ENSG00000276857	MIR6715A	NA	NA
ENSG00000243316	GUCY2GP	NA	NA
ENSG00000197142	ACSL5	NA	NA
ENSG00000232934	ENSG00000232934	NA	NA
ENSG00000023041	ZDHHC6	NA	NA
ENSG00000151532	VTI1A	NA	NA
ENSG00000234017	ENSG00000234017	NA	NA
ENSG00000264763	MIR4295	NA	NA
ENSG00000233340	ENSG00000233340	NA	NA
ENSG00000285676	ENSG00000285676	NA	NA
ENSG00000260917	ENSG00000260917	NA	NA
ENSG00000279315	ENSG00000279315	NA	NA
ENSG00000225292	ENSG00000225292	NA	NA
ENSG00000148737	TCF7L2	NA	NA
ENSG00000233547	ENSG00000233547	NA	NA
ENSG00000227560	RPS15AP30	NA	NA
ENSG00000238380	RNU7-165P	NA	NA
ENSG00000286289	ENSG00000286289	NA	NA
ENSG00000230018	PPIAP39	NA	NA
ENSG00000148702	HABP2	NA	NA
ENSG00000197893	NRAP	NA	NA
ENSG00000165806	CASP7	NA	NA
ENSG00000234393	ENSG00000234393	NA	NA
ENSG00000148735	PLEKHS1	NA	NA
ENSG00000283656	MIR4483	NA	NA
ENSG00000212589	ENSG00000212589	NA	NA
ENSG00000198924	DCLRE1A	NA	NA
ENSG00000288933	ENSG00000288933	NA	NA
ENSG00000196865	NHLRC2	NA	NA
ENSG00000287857	ENSG00000287857	NA	NA
ENSG00000043591	ADRB1	NA	NA
ENSG00000285540	ENSG00000285540	NA	NA
ENSG00000253066	RNU6-709P	NA	NA
ENSG00000226582	UBE2V1P5	NA	NA
ENSG00000165813	CCDC186	NA	NA
ENSG00000273904	ENSG00000273904	NA	NA
ENSG00000284442	MIR2110	NA	NA
ENSG00000095627	TDRD1	NA	NA
ENSG00000165816	VWA2	NA	NA
ENSG00000230165	AURKAP2	NA	NA
ENSG00000275024	ENSG00000275024	NA	NA
ENSG00000169129	AFAP1L2	NA	NA
ENSG00000242912	RN7SL384P	NA	NA
ENSG00000279796	ENSG00000279796	NA	NA
ENSG00000099204	ABLIM1	NA	NA
ENSG00000229668	ENSG00000229668	NA	NA
ENSG00000228169	PPIAP19	NA	NA
ENSG00000228484	ENSG00000228484	NA	NA
ENSG00000215760	TAF9BP2	NA	NA
ENSG00000151553	FHIP2A	NA	NA
ENSG00000226428	RPL15P13	NA	NA
ENSG00000165832	TRUB1	NA	NA
ENSG00000252611	RNU6-1121P	NA	NA
ENSG00000236799	LINC02626	NA	NA
ENSG00000107518	ATRNL1	NA	NA
ENSG00000285582	ENSG00000285582	NA	NA
ENSG00000270965	NTAN1P1	NA	NA
ENSG00000151892	GFRA1	NA	NA
ENSG00000285587	ENSG00000285587	NA	NA
ENSG00000182645	CCDC172	NA	NA
ENSG00000205433	SNRPGP6	NA	NA
ENSG00000203837	PNLIPRP3	NA	NA
ENSG00000227096	HMGB3P8	NA	NA
ENSG00000200935	RNU6-1090P	NA	NA
ENSG00000175535	PNLIP	NA	NA
ENSG00000232091	PNLIPP1	NA	NA
ENSG00000187021	PNLIPRP1	NA	NA
ENSG00000266200	PNLIPRP2	NA	NA
ENSG00000165863	C10orf82	NA	NA
ENSG00000232767	ENSG00000232767	NA	NA
ENSG00000165868	HSPA12A	NA	NA
ENSG00000228195	RPL5P27	NA	NA
ENSG00000188316	ENO4	NA	NA
ENSG00000187164	SHTN1	NA	NA
ENSG00000287655	ENSG00000287655	NA	NA
ENSG00000235742	ENSG00000235742	NA	NA
ENSG00000148704	VAX1	NA	NA
ENSG00000234474	MIR3663HG	NA	NA
ENSG00000266782	MIR3663	NA	NA
ENSG00000236171	RPL12P26	NA	NA
ENSG00000186795	KCNK18	NA	NA
ENSG00000225936	ENSG00000225936	NA	NA
ENSG00000165646	SLC18A2	NA	NA
ENSG00000277879	ENSG00000277879	NA	NA
ENSG00000165650	PDZD8	NA	NA
ENSG00000258114	ENSG00000258114	NA	NA
ENSG00000229847	EMX2OS	NA	NA
ENSG00000170370	EMX2	NA	NA
ENSG00000235198	ENSG00000235198	NA	NA
ENSG00000288172	ENSG00000288172	NA	NA
ENSG00000234952	LINC02674	NA	NA
ENSG00000263041	ENSG00000263041	NA	NA
ENSG00000107560	RAB11FIP2	NA	NA
ENSG00000231104	ENSG00000231104	NA	NA
ENSG00000177640	CASC2	NA	NA
ENSG00000238276	ENSG00000238276	NA	NA
ENSG00000165669	FAM204A	NA	NA
ENSG00000232139	LINC00867	NA	NA
ENSG00000234309	SLC25A18P1	NA	NA
ENSG00000119973	PRLHR	NA	NA
ENSG00000225155	TOMM22P5	NA	NA
ENSG00000151893	CACUL1	NA	NA
ENSG00000277687	ENSG00000277687	NA	NA
ENSG00000229272	ENSG00000229272	NA	NA
ENSG00000236058	RPL17P36	NA	NA
ENSG00000213574	LDHAP5	NA	NA
ENSG00000188613	NANOS1	NA	NA
ENSG00000107581	EIF3A	NA	NA
ENSG00000207468	SNORA19	NA	NA
ENSG00000222588	ENSG00000222588	NA	NA
ENSG00000289126	ENSG00000289126	NA	NA
ENSG00000271343	ENSG00000271343	NA	NA
ENSG00000119979	DENND10	NA	NA
ENSG00000183605	SFXN4	NA	NA
ENSG00000165672	PRDX3	NA	NA
ENSG00000198873	GRK5	NA	NA
ENSG00000228485	GRK5-IT1	NA	NA
ENSG00000242853	RN7SL749P	NA	NA
ENSG00000236426	ENSG00000236426	NA	NA
ENSG00000265719	MIR4681	NA	NA
ENSG00000148908	RGS10	NA	NA
ENSG00000271353	ENSG00000271353	NA	NA
ENSG00000151923	TIAL1	NA	NA
ENSG00000234569	RAD1P1	NA	NA
ENSG00000227437	RPS8P4	NA	NA
ENSG00000151929	BAG3	NA	NA
ENSG00000232823	TXNP1	NA	NA
ENSG00000198825	INPP5F	NA	NA
ENSG00000242818	RN7SL846P	NA	NA
ENSG00000270300	PHACTR2P1	NA	NA
ENSG00000282413	ENSG00000282413	NA	NA
ENSG00000197771	MCMBP	NA	NA
ENSG00000107651	SEC23IP	NA	NA
ENSG00000265370	MIR4682	NA	NA
ENSG00000180230	NACAP2	NA	NA
ENSG00000223455	ENSG00000223455	NA	NA
ENSG00000220842	RPL21P16	NA	NA
ENSG00000234522	ENSG00000234522	NA	NA
ENSG00000203805	PLPP4	NA	NA
ENSG00000177234	LINC01561	NA	NA
ENSG00000274461	ENSG00000274461	NA	NA
ENSG00000227165	WDR11-AS1	NA	NA
ENSG00000287936	ENSG00000287936	NA	NA
ENSG00000120008	WDR11	NA	NA
ENSG00000271670	ENSG00000271670	NA	NA
ENSG00000227307	ENSG00000227307	NA	NA
ENSG00000278484	ENSG00000278484	NA	NA
ENSG00000236762	RPL19P16	NA	NA
ENSG00000227143	LINC01153	NA	NA
ENSG00000222979	RN7SKP167	NA	NA
ENSG00000066468	FGFR2	Relevant Molecular Target	PMTL version 3.1
ENSG00000223432	ENSG00000223432	NA	NA
ENSG00000107669	ATE1	NA	NA
ENSG00000223540	RPS15AP5	NA	NA
ENSG00000224250	ENSG00000224250	NA	NA
ENSG00000201884	Y_RNA	NA	NA
ENSG00000226864	ATE1-AS1	NA	NA
ENSG00000273767	ENSG00000273767	NA	NA
ENSG00000276742	ENSG00000276742	NA	NA
ENSG00000107672	NSMCE4A	NA	NA
ENSG00000273891	ENSG00000273891	NA	NA
ENSG00000138162	TACC2	NA	NA
ENSG00000285715	ENSG00000285715	NA	NA
ENSG00000285973	ENSG00000285973	NA	NA
ENSG00000138152	BTBD16	NA	NA
ENSG00000202245	RNU6-728P	NA	NA
ENSG00000107679	PLEKHA1	NA	NA
ENSG00000265442	MIR3941	NA	NA
ENSG00000285955	ENSG00000285955	NA	NA
ENSG00000254636	ARMS2	NA	NA
ENSG00000166033	HTRA1	NA	NA
ENSG00000187908	DMBT1	NA	NA
ENSG00000286114	ENSG00000286114	NA	NA
ENSG00000286135	ENSG00000286135	NA	NA
ENSG00000183559	C10orf120	NA	NA
ENSG00000176584	DMBT1L1	NA	NA
ENSG00000138161	CUZD1	NA	NA
ENSG00000286088	ENSG00000286088	NA	NA
ENSG00000213185	FAM24B	NA	NA
ENSG00000255624	C10orf88B	NA	NA
ENSG00000203795	FAM24A	NA	NA
ENSG00000119965	C10orf88	NA	NA
ENSG00000179988	PSTK	NA	NA
ENSG00000095574	IKZF5	NA	NA
ENSG00000196177	ACADSB	NA	NA
ENSG00000188620	HMX3	NA	NA
ENSG00000188816	HMX2	NA	NA
ENSG00000154473	BUB3	NA	NA
ENSG00000227586	RPS26P39	NA	NA
ENSG00000270902	ENSG00000270902	NA	NA
ENSG00000230131	LINC02641	NA	NA
ENSG00000225152	ENSG00000225152	NA	NA
ENSG00000286344	ENSG00000286344	NA	NA
ENSG00000234542	ENSG00000234542	NA	NA
ENSG00000154478	GPR26	NA	NA
ENSG00000121898	CPXM2	NA	NA
ENSG00000231138	ENSG00000231138	NA	NA
ENSG00000234677	ENSG00000234677	NA	NA
ENSG00000287768	ENSG00000287768	NA	NA
ENSG00000213438	YBX2P1	NA	NA
ENSG00000288757	ENSG00000288757	NA	NA
ENSG00000232334	ENSG00000232334	NA	NA
ENSG00000182022	CHST15	NA	NA
ENSG00000065154	OAT	NA	NA
ENSG00000229544	NKX1-2	NA	NA
ENSG00000271434	ENSG00000271434	NA	NA
ENSG00000107902	LHPP	NA	NA
ENSG00000229455	RPS10P18	NA	NA
ENSG00000258539	ENSG00000258539	NA	NA
ENSG00000189319	FAM53B	NA	NA
ENSG00000278831	ENSG00000278831	NA	NA
ENSG00000233334	FAM53B-AS1	NA	NA
ENSG00000203791	EEF1AKMT2	NA	NA
ENSG00000199466	Y_RNA	NA	NA
ENSG00000165660	ABRAXAS2	NA	NA
ENSG00000207494	Y_RNA	NA	NA
ENSG00000214807	NPM1P31	NA	NA
ENSG00000289280	ENSG00000289280	NA	NA
ENSG00000249456	ENSG00000249456	NA	NA
ENSG00000019995	ZRANB1	NA	NA
ENSG00000226899	ENSG00000226899	NA	NA
ENSG00000175029	CTBP2	NA	NA
ENSG00000273599	ENSG00000273599	NA	NA
ENSG00000264572	MIR4296	NA	NA
ENSG00000282787	ENSG00000282787	NA	NA
ENSG00000214298	MRPS21P6	NA	NA
ENSG00000233135	RPS27P18	NA	NA
ENSG00000237675	TEX36-AS1	NA	NA
ENSG00000175018	TEX36	NA	NA
ENSG00000214297	ALDOAP2	NA	NA
ENSG00000228021	ENSG00000228021	NA	NA
ENSG00000224023	EDRF1-DT	NA	NA
ENSG00000280561	ENSG00000280561	NA	NA
ENSG00000234134	ENSG00000234134	NA	NA
ENSG00000107938	EDRF1	NA	NA
ENSG00000236991	EDRF1-AS1	NA	NA
ENSG00000154485	MMP21	NA	NA
ENSG00000188690	UROS	NA	NA
ENSG00000265092	MIR4484	NA	NA
ENSG00000107949	BCCIP	NA	NA
ENSG00000089876	DHX32	NA	NA
ENSG00000277371	Metazoa_SRP	NA	NA
ENSG00000222629	RNU2-42P	NA	NA
ENSG00000203780	FANK1	NA	NA
ENSG00000234016	GNG10P1	NA	NA
ENSG00000233409	FANK1-AS1	NA	NA
ENSG00000148848	ADAM12	NA	NA
ENSG00000222740	RNA5SP328	NA	NA
ENSG00000213170	SAR1AP2	NA	NA
ENSG00000287609	ENSG00000287609	NA	NA
ENSG00000235180	LINC00601	NA	NA
ENSG00000154493	C10orf90	NA	NA
ENSG00000287326	ENSG00000287326	NA	NA
ENSG00000199321	ENSG00000199321	NA	NA
ENSG00000150760	DOCK1	NA	NA
ENSG00000223528	ENSG00000223528	NA	NA
ENSG00000232935	ENSG00000232935	NA	NA
ENSG00000188916	INSYN2A	NA	NA
ENSG00000214285	NPS	NA	NA
ENSG00000279725	ENSG00000279725	NA	NA
ENSG00000186766	FOXI2	NA	NA
ENSG00000270778	BUB1P1	NA	NA
ENSG00000180745	CLRN3	NA	NA
ENSG00000132334	PTPRE	NA	NA
ENSG00000232259	ENSG00000232259	NA	NA
ENSG00000227076	ENSG00000227076	NA	NA
ENSG00000287427	ENSG00000287427	NA	NA
ENSG00000148773	MKI67	NA	NA
ENSG00000280953	LINC01163	NA	NA
ENSG00000234640	ENSG00000234640	NA	NA
ENSG00000224190	LINC02667	NA	NA
ENSG00000232985	ENSG00000232985	NA	NA
ENSG00000287361	ENSG00000287361	NA	NA
ENSG00000289400	ENSG00000289400	NA	NA
ENSG00000289087	ENSG00000289087	NA	NA
ENSG00000225424	ENSG00000225424	NA	NA
ENSG00000285615	ENSG00000285615	NA	NA
